Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,8,30
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,9,42
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,0,1
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,1,1
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,10,39
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,3,1
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,5,10
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,6,4
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,7,8
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,8,11
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,9,17
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,0,1
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,10,2
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,8,2
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,0,3
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,10,34
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,5,5
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,6,1
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,7,6
How concerned are you about the safety of your personal information online?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,8,8
