Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"It’s good for my business, I rely on it for that",2
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,None of the above,21
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Watching all the drama,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"It’s good for my business, I rely on it for that",3
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,None of the above,27
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Staying connected with people I care about,8
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Watching all the drama,2
Which of the following do you like most about Facebook?,United States,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,None of the above,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,Staying connected with people I care about,11
Which of the following do you like most about Facebook?,United States,18-24 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,United States,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",4
Which of the following do you like most about Facebook?,United States,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,17
Which of the following do you like most about Facebook?,United States,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,39
Which of the following do you like most about Facebook?,United States,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Watching all the drama,2
Which of the following do you like most about Facebook?,United States,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",7
