Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,5
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,3
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Constant User,Average User:  I know enough to get by.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Daily User,Average User:  I know enough to get by.,User,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Daily User,Average User:  I know enough to get by.,User,No,5
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,6
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,4
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,1
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Occasional User,Average User:  I know enough to get by.,User,No,9
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,1
Do you know what types of personal information Facebook collects about you?,France,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,2
Do you know what types of personal information Facebook collects about you?,France,Unknown,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,Unknown,Daily User,Average User:  I know enough to get by.,User,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,France,Unknown,Daily User,Average User:  I know enough to get by.,User,No,1
Do you know what types of personal information Facebook collects about you?,France,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,1
